station_id,latitude,longitude
FMNV,-13.3728,49.9988
FMNW,-14.903,47.9937
FMNX,-15.8467,48.8355
FMNZ,-19.4858,48.6325
FMSA,-21.8155,46.9158
FMSB,-21.6058,45.1358
FMSC,-21.0463,44.94
FMSE,-23.2745,46.125
FMSF,-21.4422,47.1108
FMSG,-22.8067,47.8255
FMSI,-22.4062,46.167
FMSJ,-21.4263,44.3158
FMSK,-22.1205,48.0212
FMSL,-24.2362,45.3047
FMSM,-21.2067,48.3562
FMSR,-21.7513,43.3763
FMST,-23.3895,43.7255
FMSU,-23.3517,47.5788
FMSV,-23.7337,44.3908
FMSY,-24.6992,44.7325
FMSZ,-22.2967,-44.532
FNBG,-12.61,13.4037
FNDU,-7.4027,20.8168
FNME,-14.6575,17.7197
FNMO,-15.2595,12.1488
FNSA,-9.6888,20.4308
FO01,-0.7833,8.8833
FO02,-0.0333,11.1667
FO03,-1.7833,13.05
FO04,-0.0833,11.4667
FO05,-1.9667,9.6
FO06,-0.6,12.25
FO07,-2.335,11.7745
FO08,-1.7,10.3833
FO09,-0.9,9.15
FO12,-1.3833,13.15
FO13,-1.3833,13.1833
FO14,0.3167,10.25
FO15,-0.4837,9.5953
FO16,-1.0333,10.6667
FO17,-2.7833,10.05
FOGI,-2.4333,11.0
FOGK,-1.17,12.4328
FOGM,-1.8458,11.0568
FOGO,1.537,11.5787
FOGQ,-0.6642,13.6728
FOGR,-0.7167,10.2333
FOOD,-1.5263,13.2512
FOOH,-1.5833,9.2667
FOOK,0.579,12.8905
FOOT,-2.8883,10.9553
FOOY,-3.4513,10.685
FQAG,-16.182,39.9455
FQBI,-25.2667,33.2333
FQIA,-25.997,32.9292
FQLU,-15.0262,40.6717
FQMP,-11.3567,40.3575
FQPO,-26.8333,32.8333
FQSG,-15.605,32.7742
FQUG,-14.7,34.3542
FT01,11.4667,19.2833
FT02,12.6667,21.9167
FT03,13.4833,22.1833
FT04,12.7333,20.5
FT06,12.0333,22.4167
FT07,13.55,18.6
FT08,8.7,16.85
FT09,9.9167,15.1167
FT10,9.6333,15.5167
FT11,14.5,22.0833
FT12,9.9333,20.9
FT13,15.1333,22.2167
FT14,9.3167,15.7833
FT15,16.05,18.4833
FT16,12.0,21.6833
FT17,8.9167,17.5833
FT18,9.4333,18.9333
FT19,9.65,14.1667
FT20,12.9667,15.7333
FT21,11.4167,16.15
FT22,11.05,17.95
FT23,8.3333,17.7667
FT24,13.65,16.5
FT25,12.5833,16.5333
FT26,13.6333,15.35
FT27,13.2667,19.7167
FT28,18.9667,20.5
FT29,14.85,17.2167
FT30,10.9,19.8167
FTTB,10.2833,15.3833
FTTF,17.1912,21.5037
FTTG,12.2,21.4667
FTTH,9.3833,14.9297
FTTI,13.2398,18.3177
FTTK,12.3833,17.0667
FTTL,13.4438,14.7395
FTTM,12.1718,18.6777
FTTN,11.0395,20.2768
FTTP,9.3833,14.9333
FTTR,20.45,16.5833
FTTS,10.4833,16.7167
FTTU,14.1477,15.32
FTTZ,21.45,17.05
FVBI,-17.6458,27.3167
FVCP,-17.7525,30.9225
FVMT,-17.4305,32.1838
FVMU,-18.9958,32.625
FVTL,-19.4417,29.8583
FWCG,-15.0202,35.2547
FWKA,-9.9535,33.8932
FWLK,-12.0797,34.7363
FWSM,-13.75,34.5833
FWTK,-14.2167,34.5333
FWUU,-11.4442,34.0123
FXBB,-29.425,28.6695
FXKA,-29.3612,28.5263
FXKB,-29.3778,28.4917
FXKY,-29.8805,28.3638
FXLK,-29.8917,28.4888
FXLR,-29.8555,28.0528
FXLS,-29.7722,28.3805
FXLT,-29.0083,28.8555
FXMA,-29.8388,28.7778
FXMF,-29.8,27.2445
FXMH,-30.1445,27.4722
FXMK,-29.2778,29.0722
FXML,-29.3333,29.1917
FXMN,-29.5445,28.2722
FXMP,-29.5833,28.6778
FXMS,-29.6778,28.8083
FXMT,-29.7805,28.7778
FXMU,-29.303,27.503
FXMV,-29.8138,28.8083
FXNH,-30.0667,27.8667
FXNK,-30.0667,27.8667
FXPG,-29.0862,28.4972
FXQG,-30.4083,27.6945
FXQN,-30.1112,28.6722
FXSE,-29.9167,29.0417
FXSH,-29.7305,28.7695
FXSK,-30.0388,28.3695
FXSM,-29.8388,28.0583
FXSS,-29.2667,28.55
FXST,-29.6112,28.7945
FXTA,-29.5222,28.6167
FXTB,-30.05,28.4612
FXTK,-29.2333,28.875
FYAR,-22.4667,14.9833
FYGB,-22.5047,18.9913
FYKT,-26.5388,18.1117
FYML,-24.6042,17.925
FYMO,-18.8145,17.052
FYSA,-27.876,16.6477
FYSM,-22.6583,14.5667
FYTM,-19.2667,17.7333
GAAO,15.7,0.5
GABD,14.3333,-3.6
GABR,17.0333,-0.4
GADZ,15.0,-2.9167
GAGM,16.35,-3.6
GAKA,12.8433,-11.25
GAKL,18.4333,1.4167
GAKN,13.5333,-8.05
GAKT,13.0667,-9.4833
GAMA,13.7,-6.0667
GANF,15.9333,-4.0167
GANK,15.2342,-7.2687
GASO,11.5982,-5.7988
GATS,20.2462,0.9475
GAYE,15.1237,-10.5712
GLBU,5.1677,-9.2835
GLMR,6.2843,-10.7668
GLNA,7.501,-8.6002
GLTN,6.0677,-8.1335
GLVA,8.3177,-9.7502
GMFI,33.5055,-5.1525
GMFZ,34.2333,-3.95
GMMT,33.5937,-7.4645
GMMY,34.2988,-6.5958
GOSR,16.4333,-15.65
GOTB,14.8667,-12.4833
GOTS,13.05,-13.3
GQNA,16.7133,-9.6365
GQNC,18.45,-9.5167
GQND,18.5545,-11.4312
GQNE,16.6333,-14.2
GQNF,16.5933,-11.3997
GQNH,16.2333,-8.1667
GQNK,16.158,-13.5103
GQNL,17.75,-12.5
GQNM,16.3,-8.05
GQNS,15.1833,-12.2
GQNT,17.2333,-10.8167
GQPT,25.2333,-11.5833
GQPZ,22.758,-12.4687
GUFA,10.3527,-13.4068
GUFH,10.0385,-10.7603
GUKR,10.6578,-14.533
GUKU,9.1693,-10.1218
GUMA,8.4897,-9.5255
GUOK,10.956,-14.3068
GUSB,12.5755,-13.3688
GUSI,11.4017,-9.1862
GUXD,10.4465,-9.195
HAAD,7.05,39.4
HAAL,9.0,38.7333
HAAM,6.0288,37.584
HAAX,14.137,38.776
HABC,5.7833,36.55
HABD,11.6063,37.3197
HABE,9.3863,34.522
HACB,6.1647,44.5442
HADB,8.2333,43.55
HADC,11.1013,39.7272
HADD,8.5833,34.8833
HADM,10.3333,37.7667
HADR,9.6378,41.8488
HADT,11.9667,38.0
HAFN,9.5833,37.35
HAGB,7.1197,40.0457
HAGL,6.95,46.4
HAGM,8.1173,34.5633
HAGN,12.5323,37.4318
HAGO,5.9352,43.5785
HAGR,8.1667,35.5833
HAHU,13.831,36.8822
HAJJ,9.3303,42.9108
HAJK,5.7495,36.5597
HAJM,7.6617,36.8202
HAKD,6.7328,44.208
HAKL,5.6,44.3333
HALA,7.1007,38.397
HALL,11.9738,38.9912
HAMJ,5.8333,35.5667
HAMK,13.4733,39.5182
HAML,6.35,39.7833
HAMN,9.7667,35.1
HAMR,5.8167,35.8
HAMT,6.9667,35.5333
HANG,5.2833,39.7
HANK,9.05,36.6
HAPW,6.0888,44.7592
HASD,6.8333,37.7667
HASK,5.7333,38.9167
HASM,11.7875,40.9917
HASO,10.022,34.5788
HASR,14.076,38.2735
HATP,7.1167,35.5333
HAWC,7.1667,37.1667
HAWR,6.9667,45.3333
HBBE,-3.4157,29.916
HBBO,-2.5445,30.0942
HCDM,5.472,46.3598
HCGR,8.46,48.5683
HCMB,3.105,43.6305
HCMC,11.5,49.9167
HCMH,9.5182,44.0897
HCMI,10.3897,44.942
HCMK,-0.3777,42.4593
HCMN,4.7708,45.2425
HCMR,6.7808,47.455
HCMV,9.5,45.5667
HDAS,11.1497,42.7163
HDCH,11.5163,43.0617
HDOB,11.9658,43.2845
HDTJ,11.7833,42.9167
HEAZ,30.092,31.3597
HEBA,30.918,29.6958
HEBR,23.9888,35.4575
HECW,30.1167,30.9167
HEGO,27.367,33.668
HEGR,31.0733,34.1495
HEKG,25.4737,30.5908
HEOC,29.8122,30.8233
HESC,28.6853,34.0625
HETB,29.5878,34.778
HHAS,15.2842,38.9008
HHMS,15.6712,39.368
HHSB,13.0667,42.6333
HKAM,-2.6333,37.25
HKBM,-3.9833,39.731
HKIS,0.3378,37.5915
HKKA,0.1897,35.9618
HKKR,-0.3897,35.2423
HKLK,4.2042,34.3482
HKLY,2.75,36.7167
HKMB,2.347,37.9842
HKMJ,-1.116,34.4858
HKMK,0.2333,38.1833
HKNL,-0.0622,37.0413
HKNV,-0.8027,36.4342
HKNY,-0.0667,37.0333
HKOK,-1.4087,35.1102
HKRE,-1.2783,36.8605
HKSB,0.5333,37.5333
HKTB,-1.2635,35.0273
HKUK,-4.2937,39.5712
HKVO,-3.3622,38.606
HLAM,29.4933,21.1083
HLBD,28.4833,19.0
HLBK,31.8352,24.6055
HLBS,29.9167,23.2667
HLBU,32.453,23.1187
HLCH,26.5438,12.2258
HLDB,28.9717,17.5853
HLFD,28.9513,17.27
HLFE,26.0425,12.0478
HLFL,28.7833,22.0667
HLFX,29.2833,21.15
HLGL,28.6385,21.438
HLHB,29.735,19.6917
HLHM,30.7013,12.4867
HLJF,29.198,16.0012
HLLQ,32.7887,21.9645
HLLT,32.6637,13.1592
HLMB,30.3782,19.5765
HLMD,28.3667,21.95
HLMJ,32.525,20.8583
HLML,27.975,22.3583
HLNC,29.7317,17.9467
HLNF,30.5,18.5272
HLNM,29.5133,12.945
HLNR,29.2168,21.5873
HLON,29.1102,15.9655
HLRA,29.4667,17.9333
HLRF,31.2075,16.423
HLRG,29.1,19.04
HLSA,27.655,22.505
HLSB,28.23,18.1067
HLSD,30.6217,18.3502
HLSH,29.54,20.17
HLSM,28.15,19.1333
HLTD,30.1517,9.7153
HLTG,29.3717,18.0033
HLTM,27.2388,14.6562
HLTS,28.605,19.305
HLUF,29.1833,18.1833
HLWA,28.2873,19.9633
HLWD,31.7347,13.9513
HLWF,28.903,10.0817
HLWN,29.1388,16.16
HLZA,28.59,17.2942
HLZG,29.0058,20.7817
HLZN,31.7673,12.2462
HLZT,28.952,19.7697
HLZU,30.8717,20.0687
HRYG,-1.6767,29.2592
HRYI,-2.6,29.7333
HRYN,-2.3333,30.2
HRYU,-1.5,29.6333
HRZA,-2.4593,28.9085
HSAT,17.7097,34.0572
HSDB,18.025,30.9583
HSDI,11.3333,26.175
HSDN,19.1525,30.4303
HSDZ,11.7862,34.3367
HSFS,13.615,25.3247
HSGN,13.4835,22.4725
HSKA,15.3875,36.3288
HSKI,13.1883,32.73
HSLI,11.1372,29.6992
HSMN,18.443,31.8437
HSNN,12.0537,24.9562
HSNW,15.3555,35.7278
HSOB,13.1528,30.2328
HSPN,19.4337,37.2342
HSSG,13.4775,22.5372
HSSK,15.5903,32.553
HSSW,21.8028,31.522
HTBH,-2.6603,31.35
HTBN,-3.2222,32.5555
HTBS,-11.3363,37.0663
HTCH,-8.55,33.4333
HTFE,-4.7997,31.2745
HTGE,-2.7423,31.7068
HTGO,-6.4908,34.7588
HTGR,-2.1607,34.2248
HTGW,-8.92,33.2742
HTHY,-4.1987,35.0187
HTIY,-6.7167,32.1
HTKB,-3.5268,30.65
HTKC,-1.7825,35.2758
HTKD,-4.9333,35.7667
HTKI,-8.9167,39.4833
HTKL,-4.3167,34.3333
HTKN,-5.7853,31.3555
HTKO,-6.15,36.4167
HTKR,-1.5547,31.1072
HTKS,-6.9,37.0167
HTKU,-4.5492,30.1022
HTLD,-2.0687,35.544
HTLI,-9.8508,39.7592
HTLL,-11.1,34.65
HTLM,-3.3755,35.818
HTLO,-2.01,35.1597
HTMA,-7.9173,39.6685
HTME,-7.5295,37.7645
HTMF,-8.7337,35.3037
HTMH,-3.3712,34.8295
HTMI,-10.7333,38.7667
HTMK,-7.3305,37.1138
HTML,-6.0142,29.7683
HTMM,-2.658,34.3955
HTMO,-4.9167,38.2333
HTMS,-3.3667,37.3167
HTMV,-6.3745,35.8987
HTMX,-6.35,36.4833
HTMY,-7.6898,38.0888
HTNA,-10.3592,38.7812
HTND,-3.0308,34.9887
HTNJ,-9.35,38.8
HTNK,-4.4262,33.4478
HTNN,-3.2213,35.477
HTNR,-2.5423,30.7032
HTPE,-5.2573,39.8113
HTRG,-7.105,32.4825
HTRK,-6.9397,39.4997
HTRU,-2.8108,32.1718
HTSD,-4.8167,34.7333
HTSE,-4.0833,37.7
HTSH,-8.3333,35.2962
HTSS,-8.528,39.507
HTST,-3.012,34.7505
HTSY,-3.6083,33.5035
HTTG,-5.0922,39.0717
HTUK,-2.107,33.1118
HTUR,-5.0667,32.05
HTUT,-8.0167,38.8
HTUV,-5.092,30.412
HTUW,-5.7532,39.316
HTWK,-3.05,37.0
HTXX,-2.7423,31.7068
HUAT,-0.4,30.1
HUBG,1.45,31.1833
HUCH,2.3333,31.5833
HUKB,-1.25,30.0167
HUKD,3.7167,33.8333
HUKI,-1.2667,29.7167
HUKJ,0.2,32.55
HUKK,0.5,33.28
HUKL,3.0333,33.3667
HUKM,0.5167,33.8833
HUKO,2.95,34.1167
HUKT,3.2833,32.8833
HUMG,0.8,30.55
HUMO,2.5167,34.5833
HUMW,-0.1833,29.8833
HUPA,2.3333,31.5
HUSH,-0.6,29.6667
HUSK,0.8833,30.2
HUTO,0.6833,34.1667
LBBA,43.2062,24.6555
LBBB,42.3747,23.3925
LBBL,43.4553,26.4317
LBBO,43.307,24.6917
LBBQ,43.4637,25.7117
LBBZ,43.7287,26.1195
LBDA,42.3213,25.8937
LBDB,42.3087,23.8205
LBDM,43.6067,25.8908
LBDR,42.9422,25.1708
LBGD,43.3337,26.8538
LBGI,42.0358,25.4083
LBGR,43.415,24.7347
LBHT,42.422,23.7672
LBKJ,43.9705,27.4695
LBKL,42.5862,25.4267
LBLS,42.6345,23.6463
LBMA,42.2653,24.7205
LBMO,43.3805,23.2653
LBPR,42.2597,27.7037
LBRD,43.4995,23.3045
LBRS,43.695,26.0567
LBSA,42.8438,23.0142
LBSB,42.7267,27.6247
LBSE,43.6503,26.7542
LBSK,41.6303,25.4808
LBSW,42.4442,22.9842
LBSZ,42.3767,25.6552
LBTS,42.1888,24.5355
LCRE,35.0148,33.717
LDLM,44.5543,14.4403
LDLO,44.5658,14.3932
LDOB,45.3863,18.9628
LDOC,45.541,18.6433
LDOV,45.2518,18.76
LDPV,45.1417,13.6305
LDRG,45.3795,14.5037
LDRO,44.8458,15.2933
LDRP,45.3235,14.4205
LDSB,43.2857,16.6797
LDSH,43.1815,16.6333
LDSS,43.7005,16.6713
LDVA,46.2942,16.3835
LDVD,45.5595,17.033
LDVR,45.585,17.2113
LDZJ,45.8608,16.8358
LDZR,45.6175,15.7948
LECU,40.3705,-3.7853
LEPO,39.908,3.102
LERJ,42.4605,-2.3205
LERL,38.8563,-3.97
LFAB,49.8825,1.0853
LFAD,49.4337,2.8047
LFAE,50.0692,1.4267
LFAF,49.5947,3.6303
LFAG,49.8688,3.0297
LFAI,48.597,3.008
LFAJ,48.7095,0.0028
LFAK,51.0405,2.5503
LFAL,47.6928,-0.002
LFAM,50.423,1.592
LFAO,48.5447,-0.385
LFAP,49.482,4.3647
LFAR,49.673,2.5692
LFAS,48.9272,-0.1447
LFAU,49.6228,-1.83
LFAV,50.3247,3.4655
LFAW,49.4105,5.8892
LFAX,48.5397,0.5342
LFAY,49.873,2.387
LFBJ,45.9025,0.9188
LFBK,46.2262,2.3628
LFBN,46.3133,-0.3945
LFBR,43.4492,1.2637
LFCA,46.7803,0.5505
LFCB,42.8005,0.6012
LFCC,44.3505,1.4787
LFCD,44.755,-1.065
LFCE,46.1755,1.953
LFCF,44.6725,1.788
LFCG,43.0078,1.103
LFCH,44.597,-1.1138
LFCI,43.9133,2.1167
LFCJ,45.483,-0.423
LFCL,43.5878,1.4987
LFCM,43.9892,3.1833
LFCN,43.7688,-0.0347
LFCO,43.1647,-0.5603
LFCP,45.5658,-0.5137
LFCQ,43.7687,2.0078
LFCS,44.6992,-0.5972
LFCT,46.962,-0.1528
LFCU,45.5358,2.4247
LFCV,44.3688,2.027
LFCW,44.3992,0.7595
LFCX,44.0858,1.127
LFCY,45.6312,-0.9755
LFCZ,44.1458,-1.1647
LFDA,43.7087,-0.2472
LFDB,44.0267,1.377
LFDC,45.2737,-0.4533
LFDE,45.4205,2.0678
LFDF,44.8525,0.1755
LFDG,43.883,1.8742
LFDH,43.687,0.6
LFDI,44.985,-0.1362
LFDJ,43.0905,1.6958
LFDK,45.4938,-1.0838
LFDL,47.0362,0.1008
LFDM,44.4992,0.2003
LFDN,45.8895,-0.9822
LFDP,45.9578,-1.3113
LFDQ,43.2775,0.5195
LFDR,44.567,-0.0572
LFDS,44.7922,1.2437
LFDT,43.215,0.0775
LFDU,45.1978,-0.8822
LFDV,46.2705,0.1883
LFDW,46.5833,0.6422
LFDX,44.4592,1.0072
LFDY,44.8772,-0.4792
LFEA,47.3262,-3.1988
LFEB,48.4433,-2.1033
LFEC,48.4633,-5.0637
LFED,48.057,-2.9233
LFEF,47.3405,0.9412
LFEG,46.5958,1.6012
LFEH,47.4805,2.3942
LFEI,47.6145,2.782
LFEJ,46.8408,1.62
LFEK,46.8887,2.0413
LFEL,46.62,1.0858
LFEM,47.9605,2.6858
LFEN,47.2663,0.6992
LFEP,47.2205,4.5603
LFEQ,47.4813,-3.1017
LFER,47.6987,-2.038
LFES,48.0537,-3.6642
LFET,47.5463,5.2108
LFEU,48.8678,5.1842
LFEV,47.4322,5.6213
LFEW,47.2387,4.2645
LFEX,48.592,6.2397
LFEY,46.7175,-2.3925
LFEZ,48.7237,6.2063
LFFB,48.3503,2.4245
LFFC,49.0788,1.6897
LFFD,48.8975,1.2508
LFFE,49.0455,2.352
LFFG,48.7575,3.2788
LFFH,49.0667,3.3555
LFFI,47.4072,-1.1788
LFFJ,48.3853,5.1433
LFFK,46.4408,-0.7938
LFFL,48.5147,1.6387
LFFN,48.4297,4.4822
LFFO,46.8905,-2.0887
LFFP,48.1563,2.1912
LFFQ,48.4995,2.33
LFFR,48.0662,4.4125
LFFT,48.3617,5.7203
LFFU,46.8712,2.377
LFFV,47.1947,2.0667
LFFW,46.9322,-1.3272
LFFX,46.5613,4.9753
LFFY,49.3053,1.6378
LFFZ,48.7095,3.7628
LFGB,47.7372,7.4297
LFGC,48.5537,7.7775
LFGE,47.502,3.8983
LFGF,47.0103,4.8963
LFGG,47.7012,6.8308
LFGH,47.3603,2.9183
LFGI,47.3853,4.947
LFGK,47.9945,3.3908
LFGL,46.675,5.4692
LFGM,46.6042,4.3338
LFGN,46.4667,4.133
LFGO,48.2895,3.2488
LFGP,47.9813,3.777
LFGQ,47.4812,4.343
LFGR,49.152,5.9313
LFGS,49.4837,5.572
LFGT,48.7183,7.08
LFGU,49.1275,7.1067
LFGW,49.1222,5.4708
LFGX,46.7633,5.8197
LFGY,48.2663,7.0075
LFGZ,47.143,4.9692
LFHA,45.5138,3.2662
LFHC,45.8687,5.1862
LFHD,44.3978,4.717
LFHE,45.0647,5.1013
LFHF,44.4447,4.3328
LFHG,45.492,4.5345
LFHH,45.4628,4.8278
LFHI,45.687,5.4525
LFHJ,45.6528,4.9122
LFHL,44.7055,3.8872
LFHM,45.8245,6.6483
LFHN,46.1233,5.8047
LFHO,44.5395,4.3717
LFHQ,45.075,2.9925
LFHR,45.3238,3.3583
LFHS,46.2055,5.2917
LFHT,45.5155,3.745
LFHU,45.0875,6.0837
LFHV,45.92,4.635
LFHW,46.1412,4.7138
LFHX,46.253,3.5875
LFHY,46.5345,3.4217
LFIB,44.7825,0.9588
LFID,43.9092,0.3862
LFIF,43.8228,2.7472
LFIG,44.1783,2.5178
LFIH,45.267,0.0158
LFIK,45.2395,0.2658
LFIL,43.9158,-0.9492
LFIM,43.1075,0.6192
LFIP,42.797,0.4338
LFIR,43.4803,1.9788
LFIS,50.8825,1.7362
LFIT,43.6112,1.7242
LFIV,45.3805,-1.1158
LFIX,43.3375,-1.4222
LFIY,45.9653,-0.5245
LFJA,48.0917,5.05
LFJB,46.903,-0.6975
LFJC,47.4375,3.5075
LFJD,46.0397,5.4962
LFJE,44.4967,5.4033
LFJF,44.6953,5.1538
LFJH,43.2008,1.05
LFJI,45.8238,-1.0772
LFJS,49.345,3.283
LFJT,47.15,0.7128
LFJU,46.7122,2.9447
LFJV,43.4253,-0.287
LFJY,49.0255,5.8762
LFKA,45.6263,6.3288
LFKD,45.2538,6.8012
LFKE,45.0263,5.3092
LFKG,42.0545,9.4003
LFKH,45.5158,5.6795
LFKK,44.7937,5.7617
LFKL,45.7105,4.6967
LFKM,45.6063,4.305
LFKO,41.6603,8.8938
LFKP,45.5588,5.3838
LFKR,45.375,6.2778
LFKT,42.2903,9.1925
LFKX,45.4075,6.5775
LFKY,45.6938,5.6917
LFLA,47.8463,3.4967
LFLD,47.0608,2.37
LFLE,45.5605,5.9758
LFLG,45.218,5.8487
LFLH,46.8283,4.817
LFLI,46.192,6.2683
LFLJ,45.3958,6.6325
LFLK,46.2787,5.6663
LFLM,46.2958,4.7958
LFLO,46.0528,3.9997
LFLQ,44.5803,4.7392
LFLR,45.255,4.8247
LFLT,46.3528,2.5705
LFLZ,45.7067,4.197
LFMA,43.5053,5.3672
LFME,43.853,4.4145
LFMF,43.608,6.7017
LFMG,43.4063,1.9892
LFMQ,43.2522,5.7862
LFMR,44.3872,6.6092
LFMS,44.0728,4.143
LFMW,43.3112,1.92
LFMX,44.0587,5.9908
LFMZ,43.175,2.7328
LFNA,44.4538,6.0367
LFNB,44.5042,3.5275
LFNC,44.7005,6.5992
LFNE,43.6575,5.0128
LFNF,43.7363,5.783
LFNG,43.6103,4.0703
LFNH,44.0225,5.09
LFNJ,44.5178,5.7362
LFNL,43.8003,3.7817
LFNN,43.1942,3.0517
LFNO,44.2855,3.4655
LFNQ,42.5433,2.12
LFNR,43.5367,5.1775
LFNS,44.2867,5.9292
LFNT,43.9962,4.7545
LFNU,44.0837,4.3938
LFNV,44.3358,4.907
LFNW,42.9103,2.0547
LFNX,43.6397,3.1447
LFNZ,43.7708,4.8945
LFOC,48.0578,1.3795
LFOD,47.2567,-0.1137
LFOF,48.4475,0.1092
LFOG,48.7525,-0.5895
LFOI,50.1422,1.8312
LFOL,48.7588,0.6578
LFOM,49.203,-1.5067
LFON,48.7058,1.3613
LFOO,46.4755,-1.725
LFOQ,47.6797,1.2058
LFOR,48.4588,1.5238
LFOS,49.8353,0.6555
LFOU,47.082,-0.8772
LFOW,49.817,3.2067
LFOX,48.3812,2.0738
LFOY,49.5438,0.3597
LFPA,49.165,2.3117
LFPD,49.1025,0.5655
LFPE,48.927,2.8338
LFPF,48.8437,1.9088
LFPH,48.8978,2.6075
LFPK,48.8375,3.0145
LFPL,48.822,2.6228
LFPP,49.1092,2.737
LFPQ,48.7062,2.9028
LFPR,44.1795,4.9188
LFPU,48.3408,2.7978
LFPX,48.8437,1.9822
LFPZ,48.8103,2.0733
LFQC,48.5937,6.5422
LFQD,50.3238,2.8028
LFQE,49.2292,5.6762
LFQF,46.9712,4.2612
LFQH,47.8453,4.5795
LFQJ,50.3083,4.03
LFQK,48.9055,4.3528
LFQL,50.4663,2.8197
LFQM,47.2053,6.0805
LFQN,50.7295,2.2358
LFQO,50.6872,3.0755
LFQP,48.768,7.205
LFQS,50.3383,2.9933
LFQT,50.6167,2.64
LFQU,48.9508,7.0763
LFQV,49.785,4.6428
LFQW,47.6387,6.2042
LFQX,48.1138,4.8195
LFQY,48.7533,7.4258
LFQZ,48.7745,6.7142
LFRE,47.2883,-2.347
LFRF,48.8828,-1.5638
LFRP,48.002,-2.3787
LFRW,48.6608,-1.4058
LFSA,47.2737,6.083
LFSE,48.2113,6.4483
LFSH,48.797,7.8192
LFSJ,49.6588,5.0367
LFSK,48.7022,4.6833
LFSP,46.9083,6.3292
LFSS,47.7917,-1.6437
LFSU,47.9642,5.2937
LFSV,48.6,6.0563
LFSW,49.0045,4.0853
LFTB,43.45,5.2167
LFTF,43.2477,6.1273
LFTM,44.4572,5.7272
LFTN,44.243,4.0112
LFTP,43.8688,6.1628
LFTQ,47.7395,-1.1903
LFTZ,43.2053,6.482
LFXA,45.9797,5.3378
LFXB,45.702,-0.6362
LFXQ,47.9425,-2.1825
LFXU,48.9987,1.9417
LFYG,50.1413,3.2637
LFYS,42.4472,2.0108
LFYV,49.6387,0.7325
LGAX,40.6512,22.4888
LGHL,37.3,23.1495
LGIK,37.6837,26.3478
LGKA,40.4463,21.2812
LGKJ,36.1417,29.5763
LGKM,40.9667,24.35
LGKN,38.1387,23.9528
LGKS,35.4213,26.91
LGKY,36.9633,26.9405
LGLE,37.185,26.8
LGMG,37.9813,23.3662
LGML,36.697,24.477
LGPL,36.58,26.3753
LGSD,40.5333,23.0333
LGSP,36.9738,22.5263
LGST,35.2162,26.1012
LGSV,39.475,22.7833
LGTL,35.193,25.3292
LGTP,37.5167,22.4
LGTT,38.1072,23.7662
LHBC,46.6833,21.1625
LHFM,47.5837,16.845
LHSA,47.0778,17.9685
LHSK,46.8572,18.096
LHTA,46.393,17.9175
LHUD,46.2508,20.0892
LIAF,42.9328,12.71
LIAP,42.3795,13.3095
LIAU,41.1158,14.178
LICP,38.1108,13.3133
LIDA,45.8878,11.5167
LIDB,46.1672,12.2478
LIDE,44.6988,10.6625
LIDF,43.8258,13.0275
LIDG,44.398,11.8547
LIDH,45.6755,11.4963
LIDK,45.9545,12.8197
LIDL,45.133,11.2922
LIDP,44.3222,10.8317
LIDR,44.3645,12.2247
LIDT,46.0233,11.125
LIDU,44.835,10.8717
LIDV,44.7903,11.6692
LIER,39.895,8.643
LILA,44.925,8.6253
LILB,45.77,9.1608
LILC,45.8097,8.768
LILE,45.4958,8.1025
LILG,45.7145,8.6997
LILH,44.952,9.0165
LILI,45.3113,8.4175
LILM,45.1112,8.4562
LILN,45.7422,8.888
LILQ,43.9862,10.1438
LILR,45.1672,10.002
LILV,45.7205,9.5937
LILW,45.1305,7.6167
LILY,45.8147,9.0697
LIMB,45.5413,9.2022
LIMR,44.78,8.7863
LINL,40.3558,18.2975
LIPD,46.032,13.1867
LIPG,45.9067,13.5992
LIPM,44.6347,10.8103
LIPN,45.473,10.927
LIPT,45.5717,11.527
LIPV,45.4288,12.3878
LIQB,43.4558,11.847
LIQL,43.8255,10.578
LIQS,43.2587,11.255
LIRJ,42.7612,10.2397
LJAJ,45.8892,13.8858
LJBL,46.3563,14.1745
LJBO,46.3288,13.5488
LJCL,46.2458,15.2225
LJDI,45.683,14.0028
LJMS,46.6297,16.1755
LJNM,45.8025,15.1062
LJPO,45.7538,14.1958
LJPT,46.4263,15.9888
LJSG,46.4717,15.1175
LJSK,46.3105,15.492
LJSO,46.398,15.045
LLBS,31.287,34.723
LLES,32.4417,35.0037
LLHZ,32.1667,34.8333
LLNV,31.195,35.0383
LLOV,29.935,34.9408
LOAA,48.4183,15.2153
LOAB,48.9222,15.297
LOAD,48.1605,15.5875
LOAG,48.4463,15.6342
LOAR,48.6662,16.8253
LOAS,48.1017,16.9338
LOAU,48.4088,16.1903
LOBT,48.3222,16.065
LOGF,47.0622,16.0845
LOGG,47.1472,16.3167
LOGI,47.4933,14.4958
LOGK,47.4575,15.3312
LOGL,47.5567,15.3242
LOGM,47.7895,15.3003
LOGO,47.4788,14.0072
LOGP,47.3867,16.1128
LOGT,47.3795,14.9642
LOGW,47.1705,15.6642
LOIH,47.3845,9.6997
LOIJ,47.5205,12.4495
LOIK,47.5642,12.1275
LOIR,47.4708,10.6913
LOKF,46.7087,14.0763
LOKG,46.5328,14.3308
LOKH,46.9287,14.4333
LOKL,46.7983,12.8783
LOKM,46.9753,14.3708
LOKN,46.5808,13.6283
